TV,Radio,Social Media,Influencer
36.0,15.19445096,2.799221115,Mega
38.0,18.90360911,4.889993447,Macro
90.0,24.74690445,7.061842686,Mega
56.0,25.18369481,2.279885311,Mega
60.0,12.23406316,1.659737604,Micro
79.0,19.57607017,4.32634078,Macro
83.0,35.64092081,8.930532425,Micro
61.0,21.00894901,5.042353102,Nano
70.0,29.74677107,4.842879655,Nano
82.0,26.3742475,4.160118846,Macro
54.0,21.46940881,1.186421596,Macro
53.0,21.22223249,3.97683231,Micro
33.0,22.70338207,2.302985634,Mega
50.0,19.41204366,0.188385566,Mega
13.0,2.807795774,0.60165589,Mega
14.0,6.754820647,4.942437287,Nano
38.0,6.110769556,1.937174888,Macro
28.0,19.75022142,4.689765848,Micro
96.0,24.27437076,3.456332223,Micro
66.0,15.63237993,5.234691726,Nano
80.0,29.33668376,3.456429808,Micro
31.0,10.97590334,0.973358699,Micro
100.0,32.14820776,7.565099552,Micro
29.0,8.714942563,0.956601942,Macro
61.0,19.81327192,0.733182064,Mega
100.0,31.63231852,6.437839912,Mega
31.0,0.417441168,1.904980213,Macro
95.0,37.81759713,4.893097259,Mega
21.0,14.44136866,0.342016761,Micro
83.0,34.68510091,10.0302438,Mega
23.0,7.696523878,0.088922876,Macro
93.0,37.70803265,6.43094939,Macro
24.0,11.04100773,0.581803233,Nano
16.0,5.381920952,1.304031365,Nano
62.0,20.46892895,5.018036257,Macro
17.0,0.961220384,0.748200591,Micro
40.0,13.05041081,1.971184795,Nano
26.0,17.83664974,5.109696734,Micro
55.0,10.56917499,2.990738288,Mega
52.0,18.40548389,4.588627993,Micro
20.0,10.75005058,2.442173814,Macro
92.0,25.05226608,7.118749557,Micro
48.0,14.11561705,3.328378357,Mega
90.0,30.48464888,5.005497564,Mega
40.0,23.49000867,5.241414394,Micro
28.0,3.306779995,2.690659024,Macro
86.0,25.10445361,6.322648609,Nano
31.0,11.16309579,2.308968966,Micro
96.0,34.71355558,3.437714608,Micro
27.0,8.158783618,1.846245517,Macro
29.0,4.595233625,0.581271839,Micro
84.0,23.49099467,6.384877693,Macro
11.0,7.228354408,5.250181854,Micro
84.0,27.29955891,5.084324988,Micro
29.0,14.4341063,0.463277331,Macro
18.0,10.65529469,1.368274421,Micro
30.0,17.46901907,4.337634178,Nano
93.0,31.41990627,6.764271255,Micro
66.0,16.3660306,1.939179561,Macro
57.0,16.9661789,4.938305555,Nano
10.0,5.217558811,1.075065424,Nano
22.0,4.477489767,1.52846934,Nano
23.0,5.564666466,0.327746146,Nano
29.0,7.615687099,1.294083271,Macro
83.0,27.92371868,8.566793342,Macro
50.0,17.68275393,1.605194317,Nano
96.0,32.94845025,7.862944073,Micro
88.0,21.33298526,8.327309347,Micro
67.0,18.89763578,4.219195092,Micro
52.0,19.75245225,3.573207176,Mega
90.0,30.82298689,1.891624828,Nano
87.0,34.6902751,5.616502273,Micro
21.0,2.535155143,0.809429431,Macro
89.0,33.39187931,6.297544404,Mega
72.0,18.55239266,4.52416234,Macro
36.0,10.56614422,2.638889554,Mega
41.0,13.32463678,5.088006037,Mega
38.0,18.43696066,2.419836853,Macro
24.0,13.022179,0.776760663,Macro
39.0,9.429549985,0.617180797,Micro
77.0,17.66608651,1.874090882,Macro
65.0,18.74248941,2.46078708,Micro
40.0,19.94695027,4.409942415,Nano
88.0,31.64099255,4.554771672,Nano
66.0,24.52006676,7.789470963,Macro
94.0,29.08831186,4.337243376,Mega
40.0,11.38543827,0.766831031,Mega
41.0,3.921540021,2.527850591,Nano
47.0,25.46799432,2.998558134,Micro
91.0,32.53312607,5.651035573,Micro
20.0,3.934783488,0.328469804,Nano
14.0,1.173467778,1.04234225,Nano
68.0,29.22260357,4.406522888,Macro
42.0,14.64938056,0.651575128,Mega
93.0,33.78890644,5.026881705,Macro
48.0,14.41875328,3.117413536,Nano
45.0,19.52113112,5.018550323,Mega
42.0,9.042435583,0.400175497,Nano
83.0,22.12318389,4.548473435,Mega
90.0,25.69788544,4.923816865,Mega
89.0,30.51487365,9.431987087,Macro
16.0,3.304010476,1.434938247,Macro
24.0,8.526778372,1.872740701,Nano
53.0,19.93695574,5.788043334,Nano
90.0,26.77426032,5.958191412,Macro
56.0,25.65263615,3.484751126,Micro
75.0,24.46123389,7.508531221,Nano
56.0,22.65913506,0.484667648,Mega
54.0,23.74559638,3.850858082,Macro
13.0,7.036145373,0.595659907,Macro
29.0,4.650729125,2.501837104,Micro
26.0,10.59953251,0.679275349,Macro
97.0,22.64746328,3.287167403,Macro
78.0,36.13477932,6.812528936,Micro
78.0,30.78263387,4.327262063,Nano
44.0,23.13440248,3.02294212,Mega
80.0,25.32034737,6.524476741,Mega
70.0,15.2477262,4.587703384,Macro
20.0,1.957628612,0.873307408,Macro
76.0,34.27923262,7.940107984,Macro
40.0,9.95269779,0.498155859,Nano
94.0,32.16264869,4.178849052,Mega
38.0,16.84811459,3.975007849,Mega
88.0,35.92794676,8.670850647,Micro
21.0,1.434561884,0.076376517,Mega
34.0,16.19365273,0.792203039,Mega
45.0,7.116575677,2.3036211,Macro
37.0,2.321754718,1.76389766,Nano
85.0,29.10767609,2.656169932,Nano
87.0,28.27700983,7.015215591,Nano
31.0,10.82249016,0.857715137,Macro
24.0,11.18989537,0.329939678,Nano
89.0,25.89509413,2.400939144,Nano
100.0,32.38632069,6.903400294,Mega
20.0,7.92425546,1.392122965,Mega
51.0,13.87461816,3.553056769,Nano
86.0,33.58317694,5.258118263,Nano
24.0,11.01989424,0.759861818,Macro
27.0,10.33353047,1.130122514,Macro
35.0,18.81472652,3.041468747,Mega
32.0,4.01212603,0.427108804,Nano
43.0,9.644227993,1.805611694,Macro
17.0,8.797291422,2.409158219,Macro
67.0,22.5334402,1.805945665,Nano
75.0,32.25518431,6.076591747,Macro
61.0,20.19729211,1.344451932,Micro
46.0,9.84754116,2.944586242,Micro
79.0,31.53703373,7.015332854,Micro
17.0,5.114304619,0.260751503,Mega
97.0,28.37534439,6.324932659,Macro
79.0,24.33346963,4.355745346,Mega
78.0,29.7134494,5.312680855,Nano
18.0,11.60578187,1.587599101,Micro
97.0,32.66492942,3.404343568,Micro
66.0,22.00610289,4.981503424,Mega
100.0,32.40065311,3.784145331,Nano
26.0,10.85572363,1.338036432,Micro
73.0,31.3271272,10.26055357,Nano
10.0,0.688749344,0.982755686,Mega
42.0,23.23917706,3.820399478,Nano
54.0,19.69719543,1.434318245,Nano
65.0,24.23537069,3.319695807,Macro
28.0,10.80138028,3.119772273,Nano
82.0,21.68701274,2.537905135,Nano
19.0,9.174730453,1.239992811,Nano
86.0,30.68348155,2.984064744,Nano
29.0,10.41405264,3.798210294,Nano
55.0,10.11533608,2.92221083,Mega
45.0,11.86478335,1.576683416,Nano
58.0,4.870187029,3.043994197,Macro
65.0,21.82868204,3.852364912,Macro
69.0,24.36246064,5.463176008,Macro
46.0,15.49815546,0.169996911,Macro
58.0,21.66817425,6.615751015,Macro
60.0,19.49995648,4.912336165,Macro
88.0,27.54281898,4.614034843,Mega
67.0,15.84088866,5.144712635,Macro
29.0,10.60776751,0.392276142,Mega
88.0,25.02655962,4.133996812,Nano
74.0,24.31771749,5.292837316,Mega
89.0,26.11806108,4.020019107,Nano
94.0,34.02585643,6.345909164,Macro
69.0,21.85879116,3.273587772,Mega
97.0,31.69082641,5.548205454,Nano
83.0,27.45744568,4.852580235,Macro
56.0,8.731409299,3.349439969,Nano
55.0,18.50667095,4.089302485,Nano
16.0,2.733787211,0.051444257,Macro
46.0,17.78260917,3.773452773,Macro
24.0,14.0009677,0.919025298,Nano
16.0,5.735731245,2.354334527,Macro
53.0,5.856616799,2.762125352,Nano
65.0,18.7429314,7.643730103,Mega
33.0,18.64876502,2.010872689,Nano
23.0,5.939914052,0.572550121,Macro
72.0,23.92269582,3.373809656,Mega
13.0,6.237812416,0.777461147,Nano
15.0,7.687035542,2.080461325,Nano
22.0,0.861286937,0.129393639,Mega
76.0,19.10180456,2.327478321,Nano
58.0,21.746656,4.451849392,Nano
24.0,0.848264479,1.592571775,Nano
97.0,39.23230636,3.698661076,Nano
87.0,26.99627762,1.866030869,Micro
77.0,32.71817895,4.068253588,Micro
38.0,12.25305035,2.427705252,Micro
10.0,2.296818223,0.334893148,Mega
25.0,10.25499766,1.748859254,Micro
15.0,7.531238469,2.180049883,Nano
64.0,22.46616939,7.150085369,Nano
41.0,7.125223319,1.156608183,Mega
29.0,10.93594964,3.063813087,Mega
39.0,16.88059995,4.300450043,Mega
25.0,6.289604837,1.761397829,Nano
19.0,11.83606893,1.584286752,Micro
21.0,5.417999563,4.626973896,Mega
97.0,34.85516799,8.128920858,Macro
30.0,6.626398231,2.827163775,Mega
59.0,13.0213872,3.264331675,Micro
99.0,35.30814816,8.233628806,Macro
82.0,31.74991035,4.827938725,Macro
25.0,4.132424517,2.2690036,Mega
47.0,15.59829684,5.327113425,Nano
21.0,12.14047899,2.424122986,Mega
44.0,11.68347203,0.391381397,Nano
73.0,15.9583118,3.916944379,Nano
64.0,26.71359667,7.772853029,Micro
59.0,22.19699053,4.710262205,Mega
20.0,4.636437872,5.109243538,Micro
75.0,24.56962198,3.306948842,Micro
82.0,31.60769079,3.952448108,Mega
38.0,10.81858114,0.61243765,Micro
67.0,21.66430854,4.774567506,Micro
34.0,10.64010399,0.805867329,Micro
60.0,23.24355676,3.593966804,Micro
40.0,8.588407255,3.068645816,Micro
60.0,19.01558716,5.895165277,Mega
43.0,7.883957008,2.098133635,Nano
28.0,10.97367816,2.558390415,Mega
66.0,23.16259764,2.051333546,Mega
40.0,8.210580502,0.54506686,Micro
56.0,11.11142837,2.25649175,Nano
95.0,31.0557159,6.758467165,Mega
61.0,20.78954416,2.473938172,Macro
64.0,24.05736443,8.153003774,Mega
44.0,25.39485225,6.637342214,Nano
78.0,20.850507,0.903613579,Nano
43.0,14.50355259,5.540172367,Macro
29.0,0.969179242,1.101270316,Micro
13.0,0.431127823,2.229423022,Mega
48.0,16.11600234,1.698185318,Mega
44.0,24.63088911,0.35714192,Macro
70.0,20.27098613,3.989554606,Nano
12.0,9.359062905,5.249310703,Mega
52.0,17.45288044,3.909853584,Nano
89.0,23.53301297,1.37947462,Mega
10.0,3.795386859,0.08705152,Mega
42.0,11.66685228,3.124114188,Nano
20.0,0.898598086,0.364684826,Mega
29.0,4.442709588,3.533258348,Mega
68.0,29.49996311,3.520463252,Mega
76.0,26.01264783,6.850737344,Micro
94.0,34.4405617,5.361413902,Micro
23.0,6.662270909,0.142948635,Nano
88.0,31.53306437,4.70058828,Micro
25.0,11.09126345,0.95375194,Mega
72.0,24.49953205,3.518819199,Macro
96.0,30.07537117,6.063871145,Macro
72.0,19.8837268,6.352685239,Macro
36.0,16.01664419,2.893217344,Nano
50.0,17.63728761,1.085353836,Mega
43.0,11.65183738,3.36668963,Micro
48.0,21.10276132,1.895651693,Mega
95.0,38.04846725,6.955765598,Micro
78.0,30.88048795,10.18875485,Mega
89.0,34.21397898,4.786459552,Macro
68.0,21.63920124,3.223647705,Micro
75.0,26.07350953,3.421472642,Macro
66.0,32.8621864,8.186191406,Mega
70.0,24.12286029,1.07874688,Nano
61.0,20.16105438,3.305574466,Nano
54.0,9.674174412,1.365669378,Micro
81.0,24.00579144,3.774497494,Micro
34.0,13.35447854,0.734024403,Macro
72.0,25.40659637,3.215455403,Micro
18.0,3.398236382,0.905116643,Macro
40.0,12.16897263,1.785034944,Micro
70.0,22.85824494,6.146319119,Macro
58.0,22.86918182,6.281662732,Nano
12.0,8.46670897,4.076583625,Mega
13.0,2.320134594,0.98234869,Micro
62.0,27.34392422,1.912193777,Mega
93.0,24.93237267,1.253028505,Macro
16.0,1.114215614,0.124305507,Micro
87.0,30.20364198,9.267802669,Micro
18.0,3.998145083,0.550344488,Mega
54.0,12.98134935,2.751051575,Macro
70.0,20.74153565,4.51238522,Mega
30.0,10.89003569,3.371902326,Mega
10.0,5.490507416,2.469998038,Nano
36.0,6.101045822,3.262967852,Micro
10.0,2.563279595,2.194326393,Nano
37.0,9.859486032,2.897944304,Mega
44.0,16.23221563,0.81339399,Nano
94.0,21.23189006,4.101766949,Mega
24.0,2.353887518,1.093828271,Nano
61.0,9.574189313,1.846560373,Nano
53.0,25.68728247,5.371543508,Nano
14.0,0.50890917,1.278568268,Nano
24.0,6.688832575,1.043337879,Mega
56.0,13.21843022,3.196613591,Nano
50.0,8.412303495,3.642783793,Micro
33.0,18.79512475,3.740227729,Micro
21.0,6.326904995,1.731504711,Macro
79.0,28.99004026,5.70656376,Mega
43.0,17.26923733,2.668721882,Micro
88.0,28.50814283,5.1302272,Nano
66.0,18.92735337,7.016310108,Nano
85.0,22.07045663,0.558257155,Mega
56.0,20.7459852,4.241658945,Macro
58.0,17.39836485,3.796159847,Macro
43.0,12.51243715,2.496333383,Mega
44.0,7.159147123,1.94613341,Micro
70.0,16.25832885,1.726270065,Micro
36.0,9.096779889,3.81883449,Mega
36.0,17.03355173,4.427632709,Macro
74.0,24.71108346,0.793258638,Macro
32.0,13.71375994,0.826277105,Micro
35.0,13.06947725,3.546487794,Macro
64.0,14.49372202,0.737132129,Micro
35.0,14.07835325,1.116862626,Mega
91.0,27.70783425,3.169181243,Mega
68.0,19.16538374,0.917988194,Nano
95.0,30.73728576,8.980234377,Micro
45.0,14.17801327,3.769634351,Mega
22.0,5.920985622,4.016223339,Mega
58.0,20.50277946,2.798563099,Nano
66.0,24.9112458,3.124255381,Nano
69.0,26.11436417,2.022409609,Nano
77.0,28.06346238,5.958229036,Nano
78.0,28.11706363,4.28069051,Micro
99.0,38.26367194,3.918182853,Mega
33.0,23.17995162,4.492850796,Macro
53.0,24.70222638,0.169467336,Mega
51.0,12.40537883,2.253725276,Mega
61.0,24.55433977,4.214668094,Nano
80.0,17.03688921,0.749839536,Nano
92.0,32.16716867,6.726771343,Micro
56.0,16.13587655,6.5492771,Nano
15.0,9.047571207,1.340007941,Micro
72.0,23.59536842,4.882771183,Mega
53.0,20.03308237,4.304445001,Macro
82.0,29.60111386,6.481908539,Macro
13.0,0.014486494,1.47170989,Micro
13.0,1.132159663,2.182918919,Mega
82.0,22.56523143,2.541684877,Micro
99.0,34.47576407,4.93427199,Macro
84.0,31.46617665,3.115435233,Macro
18.0,0.0262955,2.08232788,Micro
87.0,27.14848005,1.178327441,Micro
39.0,11.78254265,2.956726836,Micro
96.0,31.45066121,5.395932867,Mega
98.0,29.35026643,6.913729654,Nano
43.0,12.84212842,2.593697318,Macro
27.0,2.742980844,0.29066076,Mega
91.0,28.08005623,6.062588606,Macro
45.0,17.48619727,2.355668427,Micro
14.0,8.001265854,4.18783431,Micro
25.0,10.68280618,0.114819597,Nano
50.0,24.2342799,3.802225298,Nano
13.0,8.233607467,1.324969168,Mega
22.0,10.88647478,1.949233449,Micro
91.0,26.62861541,4.539204096,Macro
77.0,28.84546272,2.077203913,Nano
67.0,14.96789081,0.99267693,Nano
49.0,16.6826188,4.159433929,Mega
41.0,13.92654551,2.157720387,Micro
86.0,20.66269354,2.867545084,Macro
90.0,32.98908421,5.114303431,Macro
16.0,12.25135762,1.463118167,Mega
26.0,15.20439445,3.615245315,Micro
58.0,14.75741985,1.887767552,Mega
51.0,15.57082643,4.419476769,Mega
88.0,30.24576552,6.376378066,Macro
67.0,24.34232653,3.136783252,Nano
35.0,19.97502187,3.222876164,Nano
96.0,29.649119,5.09171967,Macro
37.0,16.50000902,3.138409019,Macro
61.0,21.98199898,4.021468949,Macro
100.0,34.4882046,9.18719983,Mega
40.0,5.903771109,3.454079966,Nano
87.0,21.84723897,4.848892139,Nano
66.0,25.80615546,5.848905295,Micro
72.0,14.31731074,1.755859447,Mega
36.0,7.734769762,1.820901371,Micro
98.0,41.21683733,6.137985783,Micro
67.0,15.96230199,4.823873221,Mega
79.0,28.54447728,4.952881046,Nano
46.0,14.77131146,2.053779217,Micro
92.0,28.10042831,6.381561037,Macro
40.0,17.98433334,1.719860401,Nano
48.0,13.25588319,0.879221889,Mega
79.0,31.42973368,3.255131985,Mega
98.0,34.22011288,4.474838371,Mega
58.0,14.62053793,1.667640013,Mega
15.0,2.777117161,2.523639962,Micro
67.0,18.24098393,0.564129081,Mega
86.0,26.940963,6.458130779,Macro
17.0,9.465577577,3.693051043,Nano
27.0,8.643650064,3.579154088,Mega
48.0,16.06992836,4.783021098,Nano
88.0,25.59728155,4.903209547,Micro
34.0,5.082664527,0.219320758,Mega
37.0,1.555588154,0.019312963,Macro
84.0,33.9556193,4.479871088,Nano
10.0,2.687161173,2.552869928,Mega
62.0,23.67422982,3.363063357,Micro
45.0,13.66591101,1.50638398,Mega
81.0,26.09919087,4.351757741,Mega
50.0,14.21822384,2.842302575,Mega
46.0,21.95980933,0.880593234,Micro
45.0,10.52286115,1.8555802,Micro
36.0,7.083959569,1.081620709,Nano
80.0,23.68899056,8.226684392,Micro
54.0,24.36575611,5.020143563,Macro
38.0,9.608401774,0.266972471,Micro
18.0,10.73061151,0.827735972,Mega
74.0,23.05922246,7.068861538,Mega
69.0,17.55118962,3.143709747,Micro
46.0,22.78233554,1.590795934,Mega
18.0,7.929312525,2.364400595,Mega
48.0,18.0594551,1.632843105,Micro
25.0,8.441300609,3.061993427,Mega
21.0,5.029562187,2.128344445,Nano
42.0,16.05076847,1.614349914,Macro
72.0,34.51243521,6.146297355,Mega
14.0,6.082044887,1.15443211,Nano
70.0,20.77717376,2.831544226,Macro
90.0,36.71377854,8.103656838,Micro
58.0,14.92296684,4.218225759,Mega
84.0,28.27780956,3.840343724,Nano
65.0,16.2577251,3.206348981,Nano
78.0,26.53771888,3.961284729,Macro
43.0,15.62476383,5.683331226,Nano
69.0,21.91504373,1.356265564,Micro
13.0,4.027757616,0.216286524,Micro
97.0,34.96819327,6.731469772,Micro
61.0,24.68551263,5.22238047,Macro
82.0,17.35969287,4.361815987,Nano
53.0,21.55391007,8.112433024,Micro
22.0,4.85349411,0.017377461,Micro
10.0,2.112089417,2.920708705,Mega
70.0,15.3541893,1.049369556,Micro
98.0,26.23075658,4.307673455,Mega
33.0,18.44134045,2.713985708,Nano
59.0,18.35068386,1.831142407,Micro
64.0,23.62140255,3.370604572,Nano
98.0,25.80264351,4.420553579,Macro
88.0,33.12247008,10.45510884,Nano
17.0,2.291168265,2.154703949,Micro
56.0,25.32563097,2.071338689,Macro
84.0,29.83428924,2.578412201,Micro
15.0,7.094611415,3.51582302,Mega
27.0,7.759085036,1.017372135,Micro
23.0,12.8642464,0.024461348,Micro
89.0,22.98771862,2.588135171,Mega
44.0,16.08347915,1.731768931,Macro
99.0,34.85208783,4.438102223,Micro
85.0,24.15551314,4.220903998,Mega
18.0,9.714072444,3.383355406,Mega
77.0,31.41643985,5.671164791,Mega
66.0,22.46543434,0.283374568,Mega
69.0,20.65784983,3.72670806,Macro
93.0,23.00790846,4.42627669,Micro
81.0,23.874,3.774874678,Mega
26.0,4.561389512,1.791092844,Micro
27.0,4.174456912,0.233593939,Mega
20.0,7.833709453,4.783670357,Mega
63.0,21.11777814,0.500862283,Macro
79.0,37.37903665,4.767527236,Macro
32.0,13.43185072,1.969664799,Micro
94.0,38.58436016,5.522805833,Macro
80.0,26.98790612,3.081278114,Macro
98.0,28.93749129,5.478686281,Mega
22.0,13.32653424,3.470841069,Micro
16.0,0.364453104,0.471870511,Micro
50.0,17.54113274,4.515252989,Nano
42.0,12.05907089,1.472850958,Micro
16.0,3.639306804,2.077946459,Nano
50.0,13.41767007,5.549605841,Macro
57.0,21.66626693,11.53462604,Mega
65.0,23.20506523,2.070453608,Nano
93.0,33.44612465,6.737926736,Macro
84.0,28.25824209,4.849899418,Mega
75.0,24.90444884,2.148412803,Nano
98.0,34.94758415,3.385312582,Macro
90.0,29.30928806,2.974964668,Micro
99.0,33.28287172,5.603827495,Macro
93.0,34.79511805,4.269074383,Nano
99.0,48.87116125,8.292207745,Mega
25.0,7.431420102,1.020490189,Nano
94.0,25.98728487,3.090720713,Mega
23.0,13.31099098,0.731708591,Nano
76.0,21.01001801,4.471264224,Micro
85.0,30.88592551,2.762634911,Macro
58.0,21.39993028,2.172741919,Mega
95.0,31.35729304,9.619583514,Nano
97.0,35.73461699,6.814448789,Micro
45.0,15.44215432,1.161453302,Macro
75.0,30.9009463,7.483428371,Macro
54.0,23.84382575,2.481614073,Mega
67.0,28.20812272,4.03044572,Micro
64.0,27.02480286,3.399217629,Macro
74.0,19.11490912,4.485970525,Nano
26.0,1.218353879,1.270443869,Micro
71.0,24.04424273,3.088346775,Mega
97.0,39.72720142,5.700071103,Micro
38.0,2.589298485,4.232246203,Macro
10.0,8.830077727,4.003304387,Micro
47.0,9.961821714,4.068030765,Macro
47.0,13.47141759,2.441219796,Macro
42.0,15.21523612,1.501445964,Nano
67.0,27.11403284,2.646603229,Macro
22.0,11.34566071,0.030706718,Mega
98.0,33.80416617,6.854701422,Macro
14.0,5.24203637,1.379918092,Mega
30.0,15.43267247,3.9865702,Macro
53.0,17.97812572,3.066072741,Nano
95.0,33.91345228,6.737153756,Mega
53.0,17.31799684,3.417844432,Mega
26.0,5.770653662,0.878954101,Micro
68.0,29.43517599,3.224934232,Micro
12.0,14.33248452,0.653011165,Nano
15.0,8.437407682,1.40599815,Micro
96.0,33.01778056,5.625786859,Mega
38.0,12.60091687,2.97134281,Mega
50.0,14.19652687,0.137827823,Mega
43.0,26.13090993,8.160684173,Micro
33.0,0.94680009,0.659368424,Macro
86.0,24.11731486,7.885150229,Micro
43.0,15.51307679,1.626380158,Mega
66.0,23.76823033,5.455271317,Nano
84.0,22.32668218,0.165284697,Micro
60.0,14.86021668,4.607362648,Nano
57.0,23.27044919,5.741407966,Micro
45.0,24.60749369,2.55372225,Macro
17.0,16.6928453,2.12301111,Nano
62.0,24.17106528,6.347881927,Nano
28.0,13.16871546,1.873044843,Mega
85.0,32.27082677,1.256186655,Nano
74.0,20.42705084,6.319060522,Macro
82.0,27.1165686,4.626630461,Mega
52.0,17.29692445,1.341983961,Micro
19.0,7.055647466,2.038211676,Mega
59.0,25.75238399,3.388303521,Mega
21.0,9.750389723,4.396804065,Macro
46.0,5.523665535,1.952389236,Macro
31.0,14.30082434,2.954928662,Nano
16.0,10.86123463,2.575875195,Macro
31.0,11.09229645,1.840255605,Macro
70.0,24.70391519,5.052822575,Mega
29.0,9.850775833,1.774849524,Nano
98.0,28.55638293,5.407817067,Nano
48.0,22.61030252,3.849709776,Nano
74.0,26.13517633,5.781930642,Macro
68.0,16.67482871,1.329460183,Macro
18.0,9.081157279,2.338192893,Mega
98.0,31.36391464,5.657550436,Nano
57.0,13.28060278,2.101510154,Mega
89.0,31.34456883,5.531733764,Micro
13.0,0.747718323,1.912693178,Macro
32.0,10.39891437,1.174828669,Mega
74.0,20.40464594,3.936969494,Macro
63.0,19.28371879,0.481806199,Nano
26.0,18.65206124,5.769453827,Nano
62.0,18.22598841,6.618429614,Nano
77.0,18.30862229,2.517847341,Mega
78.0,37.47760817,12.10801729,Micro
14.0,4.828279786,0.28603859,Micro
100.0,37.71103171,8.096590776,Nano
32.0,5.838121345,2.765538827,Nano
12.0,6.240949586,2.19481368,Mega
61.0,21.06482504,0.950811765,Nano
88.0,34.49346538,5.891364406,Nano
63.0,20.17822304,0.653839725,Macro
92.0,16.70376892,1.888403291,Macro
56.0,11.22170396,1.626544308,Macro
96.0,25.18516071,5.737247752,Micro
96.0,30.85279773,10.12766664,Mega
53.0,22.58564193,2.507439565,Mega
55.0,14.18862454,4.034137594,Nano
59.0,15.29205006,3.340436207,Macro
77.0,29.54985454,5.219418108,Nano
63.0,22.61215309,5.02351081,Nano
34.0,13.97282035,1.019281898,Mega
45.0,20.19360374,4.269134455,Micro
16.0,2.339222151,0.563120609,Mega
76.0,31.57443225,5.668187006,Mega
41.0,11.93316821,0.379865341,Nano
15.0,4.456312327,2.629690582,Mega
99.0,33.89927206,7.955180603,Macro
25.0,9.905842649,1.853224897,Micro
21.0,5.000539172,0.199657398,Macro
94.0,24.21879807,3.462431445,Micro
22.0,11.99561122,0.858907412,Nano
18.0,11.9832318,1.622753899,Macro
29.0,9.197032332,3.246667727,Micro
20.0,1.028427715,0.921794519,Nano
100.0,37.14666656,6.341597116,Nano
50.0,14.95740704,1.952884786,Mega
74.0,19.41782899,4.035883388,Macro
82.0,27.9477843,2.390363872,Mega
81.0,36.12313135,4.584246415,Mega
79.0,33.57670036,2.990845572,Mega
24.0,7.565568515,3.761234624,Nano
48.0,18.0116912,5.942587756,Macro
89.0,26.23719393,2.72964696,Macro
29.0,11.92270713,6.033385743,Nano
80.0,32.20083678,5.583016234,Micro
65.0,18.05932459,1.510221039,Mega
24.0,9.255560345,3.540823973,Micro
49.0,20.42365468,4.346777364,Mega
41.0,9.144210529,0.180242273,Mega
93.0,21.69683624,2.925124833,Nano
60.0,22.51866848,8.211918044,Macro
64.0,20.71221941,5.464031097,Nano
33.0,13.55208661,5.696142076,Micro
56.0,22.81045197,2.525908541,Mega
29.0,13.61181888,2.670106133,Micro
26.0,13.93983343,0.613425435,Micro
43.0,9.726736048,0.337998227,Macro
77.0,34.14759364,6.433184714,Macro
17.0,10.65327885,1.82859956,Macro
23.0,7.989787362,0.508955059,Mega
25.0,7.690011836,0.572313335,Mega
16.0,2.2842643,1.365836702,Mega
100.0,31.73905151,6.53042334,Macro
94.0,27.63922592,3.796985953,Nano
76.0,18.66574964,2.119379814,Nano
47.0,11.50318371,2.519338224,Nano
58.0,13.30369009,4.383672242,Mega
27.0,9.406938289,4.527243502,Micro
74.0,25.56191025,5.459718097,Micro
18.0,10.61128089,2.088636201,Nano
46.0,17.46994122,1.304576856,Micro
59.0,24.08190215,3.331667207,Micro
77.0,18.65217152,1.370781655,Mega
14.0,0.218030497,0.337638266,Mega
12.0,2.689973086,1.873918167,Mega
21.0,7.239525859,1.611172497,Micro
10.0,5.298172116,0.903993562,Mega
14.0,4.248346436,2.679145923,Micro
54.0,27.34182453,5.53069564,Mega
63.0,19.71906624,5.481915242,Nano
63.0,23.91406052,3.340211678,Mega
90.0,36.33821886,6.054413782,Nano
85.0,36.16908593,7.523611218,Mega
99.0,36.02417394,4.288754978,Macro
23.0,2.8227398,2.647984558,Nano
80.0,27.72147524,6.86624796,Nano
75.0,31.97193882,4.698021921,Micro
69.0,28.00048104,7.370702567,Micro
32.0,10.27783551,0.773331129,Nano
95.0,30.89825295,4.79585416,Macro
88.0,34.17538554,6.988181689,Macro
31.0,8.275869393,2.131422502,Macro
41.0,8.715248318,0.181466489,Nano
72.0,28.04013276,5.704482227,Micro
16.0,8.303409472,2.058523812,Micro
46.0,15.55341525,1.648887001,Mega
15.0,12.09400595,1.192826643,Mega
23.0,2.032868017,1.433139817,Macro
77.0,27.85366422,4.163342937,Macro
93.0,16.53028988,2.319053522,Nano
27.0,8.244629705,1.142500735,Mega
46.0,15.50255633,4.69488484,Macro
52.0,18.38397312,0.704457411,Macro
28.0,15.04649578,4.417364136,Macro
14.0,2.648968868,2.182940143,Nano
34.0,11.37226164,2.175756469,Micro
59.0,25.68728652,6.903109247,Macro
49.0,10.23560703,2.507190611,Nano
69.0,24.57404491,8.260131069,Macro
44.0,8.517662372,0.443216978,Mega
81.0,20.55172834,5.130861803,Macro
24.0,9.509295201,3.018306095,Macro
78.0,24.89028294,3.531093274,Macro
34.0,8.964285289,2.893730794,Macro
22.0,2.143675371,2.392674334,Nano
28.0,7.949128866,0.926508325,Mega
12.0,8.674406942,2.76024852,Mega
65.0,25.28510272,12.05474882,Mega
35.0,14.50214433,3.448791566,Mega
17.0,4.755853353,5.440347967,Mega
79.0,25.95737332,5.781871261,Mega
48.0,14.96439256,0.029690363,Mega
27.0,15.96407307,2.807301417,Macro
56.0,16.13003967,3.866936616,Mega
96.0,24.60359711,4.14617113,Nano
